"AIR QUALITY REPORT-US EMBASSY, NEW DELHI and CONSULATES ( YR 2013)",,,,,,,,,,,,
Date,Time,US Embassy-New Delhi,US Embassy-New Delhi,US Consulate-Chennai,US Consulate-Chennai,US Consulate-Kolkata,US Consulate-Kolkata,US Consulate-Mumbai,US Consulate-Mumbai,US Consulate-Hyderabad,US Consulate-Hyderabad,
,,PM2.5_Delhi,PM2.5_Delhi_AQI,PM2.5_Chennai,PM2.5_CHN_AQI,PM2.5_Kolkata,PM2.5_KOL_AQI,PM2.5_Mum,PM2.5_MUM_AQI,PM2.5_HYD,PM2.5_HYD_AQI,
,,µg/m3,µg/m3,µg/m3,ug/m3,µg/m3,µg/m3,µg/m3,ug/m3,µg/m3,ug/m3,
10/2/2013,6:00 AM,283,191,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
10/2/2013,7:00 AM,258,196,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
10/2/2013,8:00 AM,354,199,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
10/2/2013,9:00 AM,327,208,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
10/2/2013,10:00 AM,218,218,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
10/2/2013,11:00 AM,97,224,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
10/2/2013,12:00 PM,99,225,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
10/2/2013,1:00 PM,87,226,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
10/2/2013,2:00 PM,73,227,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
10/2/2013,3:00 PM,66,228,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
10/2/2013,4:00 PM,98,229,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
10/2/2013,5:00 PM,130,231,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
10/2/2013,6:00 PM,179,235,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
10/2/2013,7:00 PM,178,240,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
10/2/2013,8:00 PM,179,244,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
10/2/2013,9:00 PM,234,248,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
10/2/2013,10:00 PM,410,251,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
10/2/2013,11:00 PM,285,259,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
10/02/2013 24:00 AM,,252,261,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
11/2/2013,1:00 AM,263,260,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
11/2/2013,2:00 AM,264,260,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
11/2/2013,3:00 AM,242,260,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
11/2/2013,4:00 AM,229,260,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
11/2/2013,5:00 AM,267,260,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
11/2/2013,6:00 AM,319,260,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
11/2/2013,7:00 AM,291,262,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
11/2/2013,8:00 AM,274,263,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
11/2/2013,9:00 AM,232,260,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
11/2/2013,10:00 AM,200,256,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
11/2/2013,11:00 AM,213,255,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
11/2/2013,12:00 PM,172,260,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
11/2/2013,1:00 PM,115,263,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
11/2/2013,2:00 PM,117,264,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
11/2/2013,3:00 PM,108,266,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
11/2/2013,4:00 PM,96,268,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
11/2/2013,5:00 PM,87,268,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
11/2/2013,6:00 PM,96,266,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
11/2/2013,7:00 PM,99,262,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
11/2/2013,8:00 PM,148,259,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
11/2/2013,9:00 PM,186,258,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
11/2/2013,10:00 PM,224,256,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
11/2/2013,11:00 PM,203,248,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
11/02/2013 24:00 AM,,170,245,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
12/2/2013,1:00 AM,157,242,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
12/2/2013,2:00 AM,153,237,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
12/2/2013,3:00 AM,165,233,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
12/2/2013,4:00 AM,164,229,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
12/2/2013,5:00 AM,134,227,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
12/2/2013,6:00 AM,138,221,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
12/2/2013,7:00 AM,157,214,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
12/2/2013,8:00 AM,164,208,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
12/2/2013,9:00 AM,200,204,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
12/2/2013,10:00 AM,208,202,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
12/2/2013,11:00 AM,173,203,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
12/2/2013,12:00 PM,125,201,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
12/2/2013,1:00 PM,122,199,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
12/2/2013,2:00 PM,99,199,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
12/2/2013,3:00 PM,94,198,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
12/2/2013,4:00 PM,105,198,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
12/2/2013,5:00 PM,109,198,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
12/2/2013,6:00 PM,88,199,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
12/2/2013,7:00 PM,92,198,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
12/2/2013,8:00 PM,154,198,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
12/2/2013,9:00 PM,191,198,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
12/2/2013,10:00 PM,235,199,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
12/2/2013,11:00 PM,208,199,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
12/02/2013 24:00 AM,,213,199,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
13/02/2013,1:00 AM,194,202,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
13/02/2013,2:00 AM,199,203,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
13/02/2013,3:00 AM,143,205,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
13/02/2013,4:00 AM,139,204,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
13/02/2013,5:00 AM,130,203,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
13/02/2013,6:00 AM,140,203,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
13/02/2013,7:00 AM,135,203,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
13/02/2013,8:00 AM,160,202,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
13/02/2013,9:00 AM,194,202,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
13/02/2013,10:00 AM,177,202,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
13/02/2013,11:00 AM,149,200,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
13/02/2013,12:00 PM,121,199,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
13/02/2013,1:00 PM,88,199,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
13/02/2013,2:00 PM,66,198,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
13/02/2013,3:00 PM,57,197,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
13/02/2013,4:00 PM,58,196,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
13/02/2013,5:00 PM,68,195,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
13/02/2013,6:00 PM,72,194,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
13/02/2013,7:00 PM,80,194,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
13/02/2013,8:00 PM,115,193,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
13/02/2013,9:00 PM,159,192,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
13/02/2013,10:00 PM,177,192,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
13/02/2013,11:00 PM,179,190,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
13/02/2013 24:00 AM,,173,190,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
14/02/2013,1:00 AM,154,189,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
14/02/2013,2:00 AM,175,188,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
14/02/2013,3:00 AM,170,187,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
14/02/2013,4:00 AM,165,188,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
14/02/2013,5:00 AM,156,188,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
14/02/2013,6:00 AM,138,189,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
14/02/2013,7:00 AM,145,189,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
14/02/2013,8:00 AM,151,189,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
14/02/2013,9:00 AM,161,189,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
14/02/2013,10:00 AM,148,188,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
14/02/2013,11:00 AM,131,187,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
14/02/2013,12:00 PM,130,187,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
14/02/2013,1:00 PM,91,187,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
14/02/2013,2:00 PM,53,187,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
14/02/2013,3:00 PM,64,187,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
14/02/2013,4:00 PM,42,187,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
14/02/2013,5:00 PM,45,187,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
14/02/2013,6:00 PM,50,186,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
14/02/2013,7:00 PM,76,186,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
14/02/2013,8:00 PM,155,186,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
14/02/2013,9:00 PM,217,187,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
14/02/2013,10:00 PM,124,188,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
14/02/2013,11:00 PM,159,187,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
14/02/2013 24:00 AM,,165,186,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
15/02/2013,1:00 AM,190,186,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
15/02/2013,2:00 AM,224,187,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
15/02/2013,3:00 AM,222,188,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
15/02/2013,4:00 AM,220,189,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
15/02/2013,5:00 AM,229,191,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
15/02/2013,6:00 AM,149,192,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
15/02/2013,7:00 AM,145,193,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
15/02/2013,8:00 AM,133,193,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
15/02/2013,9:00 AM,87,192,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
15/02/2013,10:00 AM,95,190,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
15/02/2013,11:00 AM,99,189,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
15/02/2013,12:00 PM,86,188,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
15/02/2013,1:00 PM,124,187,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
15/02/2013,2:00 PM,83,188,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
15/02/2013,3:00 PM,86,189,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
15/02/2013,4:00 PM,89,189,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
15/02/2013,5:00 PM,150,190,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
15/02/2013,6:00 PM,213,193,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
15/02/2013,7:00 PM,NoData,197,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
15/02/2013,8:00 PM,NoData,199,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
15/02/2013,9:00 PM,NoData,199,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
15/02/2013,10:00 PM,NoData,197,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
15/02/2013,11:00 PM,NoData,197,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
15/02/2013 24:00 AM,,NoData,197,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
16/02/2013,1:00 AM,NoData,196,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
16/02/2013,2:00 AM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
16/02/2013,3:00 AM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
16/02/2013,4:00 AM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
16/02/2013,5:00 AM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
16/02/2013,6:00 AM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
16/02/2013,7:00 AM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
16/02/2013,8:00 AM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
16/02/2013,9:00 AM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
16/02/2013,10:00 AM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
16/02/2013,11:00 AM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
16/02/2013,12:00 PM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
16/02/2013,1:00 PM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
16/02/2013,2:00 PM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
16/02/2013,3:00 PM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
16/02/2013,4:00 PM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
16/02/2013,5:00 PM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
16/02/2013,6:00 PM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
16/02/2013,7:00 PM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
16/02/2013,8:00 PM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
16/02/2013,9:00 PM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
16/02/2013,10:00 PM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
16/02/2013,11:00 PM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
16/02/2013 24:00 AM,,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
17/02/2013,1:00 AM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
17/02/2013,2:00 AM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
17/02/2013,3:00 AM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
17/02/2013,4:00 AM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
17/02/2013,5:00 AM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
17/02/2013,6:00 AM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
17/02/2013,7:00 AM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
17/02/2013,8:00 AM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
17/02/2013,9:00 AM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
17/02/2013,10:00 AM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
17/02/2013,11:00 AM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
17/02/2013,12:00 PM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
17/02/2013,1:00 PM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
17/02/2013,2:00 PM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
17/02/2013,3:00 PM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
17/02/2013,4:00 PM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
17/02/2013,5:00 PM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
17/02/2013,6:00 PM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
17/02/2013,7:00 PM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
17/02/2013,8:00 PM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
17/02/2013,9:00 PM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
17/02/2013,10:00 PM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
17/02/2013,11:00 PM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
17/02/2013 24:00 AM,,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
18/02/2013,1:00 AM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
18/02/2013,2:00 AM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
18/02/2013,3:00 AM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
18/02/2013,4:00 AM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
18/02/2013,5:00 AM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
18/02/2013,6:00 AM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
18/02/2013,7:00 AM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
18/02/2013,8:00 AM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
18/02/2013,9:00 AM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
18/02/2013,10:00 AM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
18/02/2013,11:00 AM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
18/02/2013,12:00 PM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
18/02/2013,1:00 PM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
18/02/2013,2:00 PM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
18/02/2013,3:00 PM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
18/02/2013,4:00 PM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
18/02/2013,5:00 PM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
18/02/2013,6:00 PM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
18/02/2013,7:00 PM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
18/02/2013,8:00 PM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
18/02/2013,9:00 PM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
18/02/2013,10:00 PM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
18/02/2013,11:00 PM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
18/02/2013 24:00 AM,,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
19/02/2013,1:00 AM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
19/02/2013,2:00 AM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
19/02/2013,3:00 AM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
19/02/2013,4:00 AM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
19/02/2013,5:00 AM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
19/02/2013,6:00 AM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
19/02/2013,7:00 AM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
19/02/2013,8:00 AM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
19/02/2013,9:00 AM,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
19/02/2013,10:00 AM,85,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
19/02/2013,11:00 AM,69,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
19/02/2013,12:00 PM,78,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
19/02/2013,1:00 PM,86,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
19/02/2013,2:00 PM,73,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
19/02/2013,3:00 PM,58,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
19/02/2013,4:00 PM,56,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
19/02/2013,5:00 PM,63,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
19/02/2013,6:00 PM,59,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
19/02/2013,7:00 PM,67,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
19/02/2013,8:00 PM,94,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
19/02/2013,9:00 PM,123,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
19/02/2013,10:00 PM,152,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
19/02/2013,11:00 PM,147,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
19/02/2013 24:00 AM,,145,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
20/02/2013,1:00 AM,153,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
20/02/2013,2:00 AM,135,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
20/02/2013,3:00 AM,130,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
20/02/2013,4:00 AM,132,169,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
20/02/2013,5:00 AM,134,170,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
20/02/2013,6:00 AM,152,171,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
20/02/2013,7:00 AM,159,172,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
20/02/2013,8:00 AM,174,174,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
20/02/2013,9:00 AM,187,176,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
20/02/2013,10:00 AM,196,177,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
20/02/2013,11:00 AM,171,180,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
20/02/2013,12:00 PM,126,183,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
20/02/2013,1:00 PM,97,184,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
20/02/2013,2:00 PM,92,184,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
20/02/2013,3:00 PM,69,184,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
20/02/2013,4:00 PM,72,185,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
20/02/2013,5:00 PM,83,185,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
20/02/2013,6:00 PM,95,186,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
20/02/2013,7:00 PM,110,186,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
20/02/2013,8:00 PM,135,187,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
20/02/2013,9:00 PM,151,188,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
20/02/2013,10:00 PM,163,189,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
20/02/2013,11:00 PM,170,189,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
20/02/2013 24:00 AM,,174,190,NoData,NoData,NoData,NoData,NoData,NoData,NoData,NoData,
